Entity,Year,Coal,Elec_Generated,Other_Fossil_Fuels,Gas,Oil,Other_Renewables,Hydro,Nuclear,Solar,Wind,Pry_Energy_Consumption,CO2_Emissions,Population,GDP
Bangladesh,1992,0.9823628,8.894,75.35679,51.370163,23.004263,0.0,2.3537633,0.0,0.0,0.0,77.710556,15390896.0,115952198.0,123000000000.0
Bangladesh,1993,0.36620554,9.206,83.6379,57.50253,25.769167,0.0,1.7978494,0.0,0.0,0.0,85.435745,16073917.0,118132363.0,130000000000.0
Bangladesh,1994,0.34295693,9.784,88.1855,60.985718,26.85683,0.0,2.5045698,0.0,0.0,0.0,90.69007,17552698.0,120343183.0,137000000000.0
Bangladesh,1995,3.7317994,10.806,106.00862,67.42334,34.853485,0.0,1.0999999,0.0,0.0,0.0,107.10863,21056370.0,122600371.0,146000000000.0
Bangladesh,1996,2.0461009,11.474,110.01724,72.36466,35.60648,0.0,2.185215,0.0,0.0,0.0,112.20246,21507472.0,124862185.0,155000000000.0
Bangladesh,1997,3.7550595,11.858,115.764725,71.13274,40.876934,0.0,2.1260753,0.0,0.0,0.0,117.89081,23144114.0,127198069.0,165000000000.0
Bangladesh,1998,1.0811714,12.882,123.00139,76.864456,45.055756,0.0,2.557796,0.0,0.0,0.0,125.55917,23216120.0,129622333.0,176000000000.0
Bangladesh,1999,0.53477055,14.45,124.522194,83.80357,40.18385,0.0,2.463172,0.0,0.0,0.0,126.98537,25093308.0,132108064.0,188000000000.0
Bangladesh,2000,3.8364346,15.94,133.90604,90.58189,39.487724,0.0,2.2147849,0.0,2.96e-05,0.0,136.12086,26539266.0,134544303.0,201000000000.0
Bangladesh,2001,4.0689416,17.38,152.66776,101.43208,47.166737,0.0,2.9172235,0.0,4.11e-05,0.0,155.58502,31064220.0,136805812.0,213000000000.0
Bangladesh,2002,4.2491364,18.95,153.83672,106.71138,42.876194,0.0,2.186207,0.0,0.000192643,0.0,156.0231,32006890.0,138933659.0,226000000000.0
Bangladesh,2003,4.063126,20.07,162.74109,114.784294,43.89366,0.0,2.1721928,0.0,0.002465105,0.0,164.91576,33495700.0,140970356.0,242000000000.0
Bangladesh,2004,4.0689416,25.13,173.2035,123.40231,45.732254,0.0,2.1583571,0.0,0.005515473,0.0,175.36739,35981836.0,142902855.0,260000000000.0
Bangladesh,2005,8.347995,26.96,187.9779,132.63358,46.99634,0.0,2.144697,0.0,0.009741332,0.0,190.13235,37716884.0,144715789.0,280000000000.0
Bangladesh,2006,12.68387,30.16,203.5893,143.63368,47.271736,0.0,2.131208,0.0,0.015459083,0.004552639,205.74051,41725810.0,146405982.0,303000000000.0
Bangladesh,2007,10.351397,30.99,209.4283,153.36371,45.713192,0.0,2.117888,0.0,0.0255815,0.004524194,211.57628,42675284.0,147989283.0,327000000000.0
Bangladesh,2008,10.896065,34.23,220.05402,163.7642,45.39375,0.0,2.6695552,0.0,0.04275222,0.008149167,222.77448,45341492.0,149474264.0,349000000000.0
Bangladesh,2009,13.614829,37.23,244.00812,187.46738,42.925915,0.001,1.1645608,0.0,0.07010833,0.014242834,245.25793,49188376.0,150873716.0,373000000000.0
Bangladesh,2010,8.675766,40.86,248.84616,192.53728,47.633118,0.002,2.023397,0.0,0.122969165,0.014155444,251.00856,54035524.0,152201977.0,400000000000.0
Bangladesh,2011,12.915542,44.22,268.7568,195.82149,60.01977,0.003,2.4055467,0.0,0.3410772,0.014069139,271.5203,55592710.0,153591075.0,431000000000.0
Bangladesh,2012,10.657114,48.62,292.37677,213.36278,68.356895,0.004,2.1304839,0.0,0.42767888,0.013983861,294.9527,59703860.0,155070111.0,458000000000.0
Bangladesh,2013,14.760409,53.34,303.9278,219.52786,69.63952,0.005,1.9851364,0.0,0.5295378,0.013847861,306.46094,64762796.0,156532135.0,486000000000.0
Bangladesh,2014,9.351047,56.05,316.2386,230.2227,76.66483,0.006,1.5345777,0.0,0.6271644,0.013764916,318.4197,67551544.0,157964931.0,517000000000.0
Bangladesh,2015,30.63301,59.29,381.8581,258.54062,92.684456,0.011,2.4186835,0.0,0.71611524,0.013683,385.0179,76949380.0,159383180.0,552000000000.0
Bangladesh,2016,23.035818,69.09,383.65576,264.50946,96.11048,0.012,2.3681946,0.0,0.58877164,0.013602028,386.63824,81761570.0,160811935.0,590000000000.0
Bangladesh,2017,25.117134,73.45,399.2974,265.92673,108.25354,0.012,2.7398732,0.0,0.7758405,0.013522027,402.8385,86530460.0,162186147.0,631000000000.0
Bangladesh,2018,28.568832,78.83,427.0528,274.29,124.19396,0.012,2.2896414,0.0,0.8333591,0.013442944,430.20114,86611270.0,163523108.0,679000000000.0
Bangladesh,2019,48.06491,84.82,479.28137,309.34378,121.87268,0.012,2.1696455,0.0,0.98593277,0.013393388,482.46228,94808136.0,164913060.0,717000000000.0
Bangladesh,2020,52.34683,84.7,454.22052,299.15314,102.72055,0.012,1.8401642,0.0,1.2052253,0.013380722,457.2916,95454296.0,166298024.0,754000000000.0
Bangladesh,2021,42.310978,95.66,488.96753,306.08908,140.56749,0.012,1.7842263,0.0,1.6031985,0.013295333,492.38055,107621110.0,167658855.0,807000000000.0
Bangladesh,2022,55.396626,101.99,513.6708,286.87222,171.40193,0.012,2.0205986,0.0,2.257758,0.01324686,517.9747,113862904.0,169384890.0,858000000000.0
Belarus,1990,24.710201,39.526,465.91333,129.32503,311.8781,0.0,0.05913972,0.0,0.0,0.0,465.97247,108345060.0,10186257.0,117000000000.0
Belarus,1991,23.473154,38.735,464.85297,135.34875,306.03107,0.0,0.05322583,0.0,0.0,0.0,464.9062,104071656.0,10193888.0,114000000000.0
Belarus,1992,19.550192,37.595,403.1054,157.17828,226.37694,0.0,0.050268885,0.0,0.0,0.0,403.1557,93482970.0,10217561.0,102000000000.0
Belarus,1993,16.790056,33.369,337.056,145.83292,174.43303,0.0,0.056182776,0.0,0.0,0.0,337.11218,80561816.0,10241320.0,93050208256.0
Belarus,1994,11.763757,31.397,281.75735,127.48563,142.50797,0.0,0.056182776,0.0,0.0,0.0,281.81354,67879400.0,10230192.0,81212661760.0
Belarus,1995,11.069911,24.918,250.64694,115.26033,124.3167,0.0,0.05913972,0.0,0.0,0.0,250.70609,60905644.0,10197466.0,71373340672.0
Belarus,1996,13.434569,23.728,257.09088,121.38234,122.27396,0.0,0.047311943,0.0,0.0,0.0,257.13818,61734784.0,10164023.0,72504131584.0
Belarus,1997,14.157129,26.057,260.03897,138.84035,107.04149,0.0,0.062096667,0.0,0.0,0.0,260.10107,61588412.0,10122364.0,79868076032.0
Belarus,1998,12.563811,23.492,254.26794,140.59084,101.113304,0.0,0.08279583,0.0,0.0,0.0,254.35072,60073450.0,10080580.0,85602467840.0
Belarus,1999,11.656456,26.516,247.36047,143.21188,92.49213,0.0,0.056182776,0.0,0.0,0.0,247.41664,57965508.0,10039223.0,87455006720.0
Belarus,2000,11.571725,26.1,254.9192,151.93619,91.41129,0.0,0.07983861,0.0,0.0,0.0,254.99904,54905984.0,9991311.0,91419115520.0
Belarus,2001,8.308523,25.07,247.82333,151.06563,88.44919,0.0,0.08813361,0.0,0.0,0.0,247.91147,54002984.0,9938068.0,94624120832.0
Belarus,2002,7.837448,26.46,256.39148,155.4278,93.12623,0.0,0.08464611,0.0,0.0,0.0,256.4761,53844144.0,9873451.0,98263261184.0
Belarus,2003,7.3767715,26.63,254.47061,152.80676,94.28708,0.0,0.081203334,0.0,0.0,0.0,254.55183,55087984.0,9803174.0,104000000000.0
Belarus,2004,7.225938,31.2,284.93546,185.34369,92.36583,0.0,0.09509444,0.0,0.0,0.00291075,285.03345,58253532.0,9735090.0,114000000000.0
Belarus,2005,7.9798536,30.96,284.00003,190.02661,85.993576,0.0,0.103082776,0.0,0.0,0.002863417,284.10596,59310290.0,9667831.0,124000000000.0
Belarus,2006,7.1446896,31.81,302.00308,193.94777,100.91063,0.006,0.09958917,0.0,0.0,0.002845417,302.1119,61743588.0,9608041.0,135000000000.0
Belarus,2007,8.080224,31.83,294.58023,194.71536,91.78464,0.045,0.098966666,0.0,0.0,0.002827611,294.7267,60218140.0,9563136.0,145000000000.0
Belarus,2008,7.532654,35.05,298.3142,199.4145,91.367065,0.105,0.109592214,0.0,0.0,0.002810056,298.6142,62836412.0,9529357.0,158000000000.0
Belarus,2009,7.1767774,30.37,281.95898,169.31981,105.46239,0.192,0.12567194,0.0,0.0,0.002792722,282.51535,60577744.0,9507334.0,156000000000.0
Belarus,2010,7.5073485,34.9,305.4148,207.28363,90.623825,0.268,0.12490111,0.0,0.0,0.002775578,306.20117,62445120.0,9490752.0,166000000000.0
Belarus,2011,9.018615,32.19,299.9355,192.26184,98.65504,0.303,0.11586361,0.0,0.0,0.011034611,300.68427,61307590.0,9472737.0,173000000000.0
Belarus,2012,9.199352,30.81,324.38,194.10098,121.07967,0.303,0.19741945,0.0,0.0,0.01645161,325.2363,62545264.0,9463075.0,176000000000.0
Belarus,2013,9.764291,31.51,293.27744,192.70277,90.81036,0.262,0.37610775,0.0,0.001090167,0.021803332,294.2054,64125556.0,9464454.0,178000000000.0
Belarus,2014,9.686455,34.74,293.96518,191.2144,93.06433,0.252,0.32780084,0.0,0.005418195,0.024381889,294.86273,63648870.0,9472704.0,181000000000.0
Belarus,2015,8.61383,34.09,266.00726,178.9891,78.40431,0.3,0.29892,0.0,0.02423675,0.105025835,266.9616,58798910.0,9487288.0,174000000000.0
Belarus,2016,9.467982,33.57,271.6468,177.87515,84.303665,0.3,0.38013944,0.0,0.069603056,0.1954236,272.79758,58134484.0,9499067.0,169000000000.0
Belarus,2017,9.7924595,34.51,275.7205,182.08755,83.840485,0.338,1.0804839,0.0,0.23685472,0.25814527,277.83994,59381852.0,9495792.0,174000000000.0
Belarus,2018,14.68869,38.99,305.29205,193.14272,97.46065,0.348,0.8572155,0.0,0.3121958,0.26192692,307.21524,62156932.0,9480033.0,179000000000.0
Belarus,2019,15.467899,40.46,306.44016,191.64499,99.32727,0.351,0.92522633,0.0,0.47183916,0.43757138,308.7904,62096344.0,9435414.0,182000000000.0
Belarus,2020,9.734309,38.54,282.85422,177.51007,95.60984,0.856,1.0505158,0.8518197,0.44646916,0.4858636,286.5444,59055548.0,9350943.0,180000000000.0
Belarus,2021,9.8974,41.32,287.9397,187.6169,90.4254,1.736,0.9707872,14.51431,0.4547783,0.43960163,306.05542,60938200.0,9251367.0,185000000000.0
Belarus,2022,10.879056,38.62,278.9839,184.62439,83.48042,1.663,0.96463996,11.721914,0.54410917,0.45549554,294.33252,59384360.0,9173241.0,176000000000.0
Belgium,1990,123.63172,70.29,498.42084,95.6985,279.09064,0.9,0.7865591,121.22431,0.0,0.020698916,621.35266,120297340.0,9960969.0,273000000000.0
Belgium,1991,118.26103,71.19,519.6058,102.078,299.26672,0.954,0.67715055,121.61872,0.0,0.023655916,642.87976,123366660.0,9998961.0,279000000000.0
Belgium,1992,105.84025,71.42,516.315,105.20124,305.2735,0.852,1.0083333,123.307045,0.0,0.026612887,641.5093,122492456.0,10045987.0,283000000000.0
Belgium,1993,100.25862,70.08,510.65756,110.092995,300.30597,0.782,0.75107527,118.96848,0.0,0.023655916,631.1829,121427336.0,10084932.0,281000000000.0
Belgium,1994,107.76567,71.34,546.805,112.576,326.46335,0.782,1.0231183,115.27121,0.0,0.026612887,663.908,124800000.0,10116005.0,290000000000.0
Belgium,1995,102.9294,73.52,552.72076,124.5255,325.26587,1.025,0.9994622,117.34827,0.0,0.026612887,672.1198,125939200.0,10137264.0,298000000000.0
Belgium,1996,98.50768,75.14,589.1822,138.42075,352.25375,1.002,0.70672053,122.966545,0.0,0.023655916,713.8814,129481180.0,10156973.0,303000000000.0
Belgium,1997,91.96225,77.88,584.93756,132.04475,360.93057,0.878,0.90188164,134.5209,0.0,0.023655916,721.2619,123992670.0,10181465.0,315000000000.0
Belgium,1998,91.476814,82.09,602.0638,144.644,365.94296,1.146,1.1502688,130.99387,0.0,0.032526944,735.3865,130225330.0,10203186.0,321000000000.0
Belgium,1999,80.15169,83.37,588.42444,154.46025,353.81247,1.583,1.0083333,139.08646,0.0,0.03844083,730.141,124682830.0,10226681.0,333000000000.0
Belgium,2000,88.68365,82.79,603.48157,155.26274,359.53516,1.813,1.360215,136.64621,0.0,0.047311943,743.34845,126723040.0,10251719.0,346000000000.0
Belgium,2001,84.474434,78.63,602.8867,153.37599,365.03632,1.906,1.2955644,130.66197,0.0,0.10869805,736.85876,126066940.0,10287004.0,349000000000.0
Belgium,2002,72.41641,80.94,597.305,158.32524,366.56335,2.302,1.0507803,132.65071,0.0,0.16637361,733.4745,126863560.0,10332978.0,356000000000.0
Belgium,2003,70.04909,83.57,626.1305,168.66574,387.41565,2.736,0.7163305,131.85326,0.0,0.25521082,761.691,128248600.0,10376260.0,359000000000.0
Belgium,2004,65.15431,82.91,629.1559,171.87999,392.12158,3.31,0.91348356,130.82816,0.002881639,0.4091947,764.61993,128781736.0,10421298.0,372000000000.0
Belgium,2005,59.86575,84.38,618.7869,168.93474,389.98645,5.076,0.82466304,130.77774,0.002863417,0.64999497,756.1178,125639600.0,10478883.0,381000000000.0
Belgium,2006,59.076744,83.34,621.7085,173.88899,388.74277,7.103,1.0215002,127.36132,0.005690805,1.041418,758.24115,123884260.0,10548446.0,391000000000.0
Belgium,2007,53.98673,86.81,621.80615,175.19025,392.62915,8.3,1.0999447,130.85786,0.016965723,1.3883618,763.469,120481210.0,10625490.0,405000000000.0
Belgium,2008,53.31606,83.06,639.172,174.0145,411.8414,10.627,1.1521238,122.87504,0.118022494,1.7900069,775.73395,120179656.0,10709710.0,408000000000.0
Belgium,2009,34.345123,89.76,571.00775,175.74065,360.92197,12.606,0.9160094,126.54906,0.4635903,2.781541,715.8491,107780140.0,10812936.0,399000000000.0
Belgium,2010,43.6005,93.01,612.62366,194.04001,374.98312,14.259,0.8659805,127.69569,1.5543242,3.586048,764.72125,114489600.0,10936620.0,411000000000.0
Belgium,2011,41.048958,89.23,556.8064,165.24,350.51743,14.867,0.5406964,127.684746,3.224867,6.3780093,713.59216,105097976.0,11038627.0,421000000000.0
Belgium,2012,38.662643,81.51,543.64355,167.4,337.58096,16.782,0.9788711,106.0222,5.889677,7.565822,684.92365,102434540.0,11107524.0,424000000000.0
Belgium,2013,40.907593,81.95,552.079,165.33,345.84137,16.096,1.0356588,111.52685,7.206004,9.988656,701.9301,102761550.0,11160277.0,426000000000.0
Belgium,2014,39.672768,71.2,523.214,144.63,338.91125,14.126,0.7915983,87.61565,7.819269,12.503299,650.87177,97033590.0,11210111.0,433000000000.0
Belgium,2015,38.740704,68.43,545.3013,158.499,348.06155,17.594,0.8574425,67.45447,8.23107,15.010628,657.449,101275020.0,11275332.0,442000000000.0
Belgium,2016,36.819427,84.32,551.7019,161.89198,352.9905,17.159,0.9905039,111.80512,8.286502,14.508204,709.50476,99741550.0,11332704.0,447000000000.0
Belgium,2017,36.070084,85.34,557.65894,164.11499,357.47388,18.233,0.71881443,107.83726,8.803282,17.353476,716.0581,99192030.0,11376583.0,454000000000.0
Belgium,2018,35.873142,73.88,587.7821,168.741,383.168,17.298,0.7733461,72.60289,10.327332,20.039003,714.2254,100158580.0,11428609.0,463000000000.0
Belgium,2019,35.961716,92.69,568.6868,173.86896,358.85614,16.515,0.7960636,110.091576,11.209473,25.714964,738.434,99684190.0,11490622.0,473000000000.0
Belgium,2020,27.931015,88.28,505.09613,169.9818,307.18332,16.818,0.70095664,86.781525,13.426116,33.66535,664.01184,91228270.0,11540103.0,448000000000.0
Belgium,2021,30.890814,99.39,541.509,169.60622,341.01196,14.974,1.0940328,126.36671,14.700752,31.393843,738.3453,94886104.0,11570842.0,475000000000.0
Belgium,2022,32.20125,94.14,509.4984,145.53444,331.76276,15.756,0.70679414,109.77655,17.926657,32.20489,694.4863,89002056.0,11641813.0,490000000000.0
Brazil,1990,111.62079,222.82011,862.29016,31.455135,719.21423,12.319,611.2333,6.347521,0.0,0.0,1565.9917,218658000.0,149143224.0,1190000000000.0
Brazil,1991,127.96354,234.3763,880.6884,32.700607,720.02423,12.768,643.979,4.0916967,0.0,0.0,1616.5944,229394000.0,151724253.0,1210000000000.0
Brazil,1992,124.18001,241.76195,884.5553,37.04399,723.3313,15.736,660.42285,4.991189,0.0,0.0,1639.3057,233601000.0,154275077.0,1220000000000.0
Brazil,1993,127.936264,252.00313,925.20795,43.394627,753.877,15.91,695.08466,1.2541817,0.0,0.0,1715.2032,244306000.0,156794574.0,1300000000000.0
Brazil,1994,131.33165,260.04062,980.30176,47.3917,801.57837,17.2,717.67633,0.15606333,0.0,0.0,1798.8566,254002000.0,159265011.0,1390000000000.0
Brazil,1995,137.72981,275.60144,1049.9899,52.304947,859.95514,17.856,750.7947,7.1477,0.0,0.0,1912.7927,268678000.0,161735079.0,1470000000000.0
Brazil,1996,142.11913,291.24554,1121.2314,57.627487,921.4849,21.556,785.7779,6.8866487,0.0,0.005913972,2025.3486,289311000.0,164202549.0,1520000000000.0
Brazil,1997,142.97125,307.98077,1209.2932,62.624912,1003.6971,23.555,824.91864,8.9920845,0.0,0.011827944,2153.253,306949000.0,166661663.0,1590000000000.0
Brazil,1998,140.04022,321.74863,1248.0927,65.63152,1042.4209,23.958,861.8712,9.264486,0.0,0.014784943,2229.1387,317359000.0,169159651.0,1620000000000.0
Brazil,1999,141.80779,334.72623,1264.0149,77.880455,1044.3267,26.738,866.39795,11.284797,0.0,0.005913972,2254.6177,327256000.0,171641544.0,1650000000000.0
Brazil,2000,151.18149,348.93,1339.3213,97.04505,1091.0947,25.076,900.1172,17.155615,0.0,0.002957,2356.7642,340183000.0,174018276.0,1740000000000.0
Brazil,2001,148.78801,328.55,1371.3234,122.86193,1099.6735,28.801,786.9629,40.253777,0.0,0.102528885,2297.8335,346165980.0,176301200.0,1790000000000.0
Brazil,2002,144.01038,345.72,1367.0769,145.16252,1077.904,32.784,835.0557,38.753277,0.0,0.1780489,2350.1296,347765020.0,178503483.0,1860000000000.0
Brazil,2003,149.41873,364.39,1360.1128,162.47292,1048.2212,38.113,886.3243,37.17461,0.0,0.1769075,2394.621,344645000.0,180622688.0,1900000000000.0
Brazil,2004,156.65688,387.49,1433.4462,193.22482,1083.5645,39.951,924.42505,32.106987,0.0,0.17578083,2511.0562,361434000.0,182675143.0,2040000000000.0
Brazil,2005,151.0846,403.07,1454.0321,201.27115,1101.6764,43.551,966.2783,27.078781,0.0,0.26601112,2576.3958,364371000.0,184688101.0,2130000000000.0
Brazil,2006,148.97397,419.45,1487.4023,211.69781,1126.7306,47.39,992.4927,37.55473,0.0,0.6743608,2647.395,368871000.0,186653099.0,2240000000000.0
Brazil,2007,157.87172,445.15,1559.1802,218.01636,1183.2921,57.662,1057.573,33.509514,0.0,1.8740958,2817.8794,390573000.0,188552310.0,2410000000000.0
Brazil,2008,160.13234,463.18,1648.5132,256.60886,1231.772,63.162,1038.475,37.666557,0.0,3.3242989,2939.233,412638000.0,190367297.0,2560000000000.0
Brazil,2009,129.20715,466.17,1554.6952,206.68614,1218.8019,73.024,1091.9171,34.72314,0.0,3.4573774,2918.5881,389775000.0,192079956.0,2590000000000.0
Brazil,2010,168.19763,515.8,1749.4469,275.7678,1305.4814,101.967,1119.3627,38.68147,0.0,6.0412083,3185.0366,440269020.0,193701931.0,2820000000000.0
Brazil,2011,179.673,531.76,1806.3438,274.83426,1351.8365,104.159,1181.6226,41.453403,0.0,7.4615235,3295.7898,462580000.0,195284736.0,2970000000000.0
Brazil,2012,177.79971,552.5,1935.5161,325.76535,1431.951,114.171,1138.8414,42.199436,0.004428555,13.846774,3392.3206,498309000.0,196876114.0,3030000000000.0
Brazil,2013,191.64679,570.83,2046.477,383.8277,1471.0026,130.79,1065.6166,40.405575,0.013064556,17.921974,3473.9395,532418020.0,198478291.0,3120000000000.0
Brazil,2014,203.76967,590.55,2139.9185,406.55472,1529.594,150.286,1011.683,39.97846,0.04356722,33.078766,3564.4182,557901000.0,200085126.0,3130000000000.0
Brazil,2015,204.981,581.22,2070.9087,429.3654,1436.5623,159.228,968.7774,38.07549,0.15866305,58.237415,3516.9568,529353020.0,201675534.0,3020000000000.0
Brazil,2016,185.14966,578.89,1916.3197,370.8788,1360.2913,163.871,1019.7129,40.753506,0.22824582,89.65097,3432.1653,492748000.0,203218108.0,2920000000000.0
Brazil,2017,195.27472,589.32,1945.8115,376.32028,1374.2164,168.906,987.0897,40.194183,2.2136967,112.76754,3462.9932,498266430.0,204703440.0,2960000000000.0
Brazil,2018,190.97849,601.39,1857.1079,358.90796,1307.2214,173.599,1029.1113,39.793324,9.158012,128.252,3475.9683,478379100.0,206107265.0,3010000000000.0
Brazil,2019,179.51239,633.33,1838.4407,357.33347,1301.5947,175.319,1048.7928,40.79735,17.541286,147.57654,3532.9504,473389800.0,207455459.0,3050000000000.0
Brazil,2020,163.13281,628.76,1706.1221,314.23697,1228.7523,187.516,1041.0116,35.415028,28.228252,149.83165,3394.3682,445208100.0,208660845.0,2950000000000.0
Brazil,2021,197.9085,656.11,1930.0145,404.4645,1327.6416,177.883,949.37866,36.922523,43.835308,189.14905,3570.6697,498016860.0,209550291.0,3100000000000.0
Brazil,2022,162.66177,677.17,1873.2378,319.8762,1390.6998,175.677,1113.5426,36.423683,78.54375,212.8245,3732.2007,483840580.0,210306411.0,3190000000000.0
Bulgaria,1990,96.057915,41.9,277.9761,63.017498,118.9007,0.0,4.8198924,41.612152,0.0,0.0,324.40817,76741250.0,8822365.0,79352520704.0
Bulgaria,1991,85.861694,40.69,218.48157,53.2195,79.400375,0.0,6.7064514,37.409794,0.0,0.0,262.5978,61622956.0,8695799.0,72983248896.0
Bulgaria,1992,90.28905,35.44,208.68484,47.12125,71.27456,0.0,5.62715,32.778973,0.0,0.0,247.09099,57456410.0,8559091.0,67935670272.0
Bulgaria,1993,97.209785,37.84,218.66853,43.845753,77.61299,0.0,5.2841396,39.648594,0.0,0.0,263.60126,58492070.0,8466532.0,67190222848.0
Bulgaria,1994,88.99108,37.98,206.19438,43.86275,73.34055,0.0,3.832258,43.51329,0.0,0.0,253.53992,56459856.0,8416925.0,68680753152.0
Bulgaria,1995,89.002144,41.65,217.25267,52.93925,75.31128,0.0,6.4284945,48.978344,0.0,0.0,272.65952,57997884.0,8357576.0,70965739520.0
Bulgaria,1996,88.62326,42.68,212.05858,54.084248,69.351074,0.0,8.539784,51.30794,0.0,0.0,271.9063,58540652.0,8291403.0,65116237824.0
Bulgaria,1997,101.05516,42.58,198.72112,43.14725,54.51871,0.0,8.054838,50.368725,0.0,0.0,257.14468,55891310.0,8217101.0,64936505344.0
Bulgaria,1998,96.24862,41.42,190.23712,36.101498,57.887005,0.0,9.072043,47.951164,0.0,0.0,247.26033,53211636.0,8138192.0,67715866624.0
